podcast_name_cleaned,segment_id,segment,trump_mention,biden_mention
pod save america,149,"['culpa' 'right' 'like' 'wrong' 'ive' 'seen' 'know' 'like' 'none' 'rana'
 'way' 'nbc' 'like' 'take' 'one' 'team' 'sort' 'lying' 'im' 'kind' 'gotta'
 'take' 'one' 'team' 'mean' 'take' 'one' 'team' 'take' 'one' 'dean'
 'defending' 'coup' 'report' 'think' 'maggie' 'haberman' 'story' 'times'
 'trump' 'trying' 'get' 'primaries' 'early' 'kind' 'push' 'nikki' 'haley'
 'aside' 'midway' 'story' 'mentions' 'almost' 'passing' 'trump' 'called'
 'ronna' 'mcdaniel' 'said' 'hey' 'cancel' 'debates' 'cancel' 'elections'
 'altogether' 'put' 'statement' 'yeah' 'idea' 'like' 'oh' 'know' 'know'
 'team' 'player' 'complicit' 'four' 'years' 'way' 'doesnt' 'mean' 'like'
 'un' 'meet' 'press' 'chris' 'wilkers' 'interview' 'fantastic' 'yeah'
 'shes' 'paid' 'contributor' 'nbc' 'means' 'every' 'time' 'shes' 'air'
 'make' 'sure' 'shes' 'lying' 'like' 'fact' 'check' 'mean' 'ridiculous'
 'theres' 'also' 'lot' 'former' 'trump' 'officials' 'point' 'go'
 'compelling' 'thats' 'also' 'credibility' 'better' 'dialed' 'world'
 'yeah' 'also' 'true' 'real' 'head' 'scratcher' 'real' 'dont' 'think'
 'shell' 'mado' 'tonight' 'guys' 'think' 'nbc' 'guest' 'hosting' 'burn'
 'stake' 'gonna' 'live' 'town' 'hall' 'yeah' 'yeah' 'like' 'nicole'
 'wallace' 'like' 'like' 'nailing' 'demands' 'door' 'rock' 'yeah' 'theyre'
 'gonna' 'drown' 'like' 'witch' 'ronna' 'float' 'guess' 'well' 'leave'
 'huh' 'yeah' 'okay' 'great' 'place' 'end' 'well' 'lets' 'go' 'interview'
 'yeah' 'gonna' 'say' 'gonna' 'couple' 'house' 'couple' 'housekeeping'
 'items' 'gonna' 'give' 'senator' 'warnock' 'make' 'sure' 'hook' 'right'
 'get' 'new' 'episode' 'inside' 'thursday']",1,0
pod save america,152,"['underwear' 'teachers' 'something' 'like' 'actually' 'wake' 'night'
 'thinking' 'youve' 'forgotten' 'youre' 'reelection' 'look' 'look' 'ran'
 'three' 'years' 'straight' 'name' 'ballot' 'five' 'times' 'count'
 'jungle' 'primary' 'nobody' 'remembers' 'entered' 'first' 'race'
 'opponents' 'opponents' 'think' 'thats' 'easy' 'forget' 'democrats'
 'republicans' 'glad' 'running' 'year' 'im' 'committed' 'making' 'sure'
 'maintain' 'majority' 'senate' 'hopefully' 'expand' 'flip' 'house' 'send'
 'joe' 'biden' 'kamala' 'harris' 'back' 'white' 'house' 'well' 'one'
 'problem' 'ballot' 'dont' 'coattails' 'right' 'senator' 'president'
 'biden' 'carried' 'georgia' 'votes' 'became' 'first' 'democrat' 'win'
 'state' 'three' 'decades' 'latest' 'polls' 'trump' 'couple' 'points'
 'change' 'biden' 'win' 'georgia' 'well' 'listen' 'business' 'pay'
 'attention' 'polls' 'think' 'strategic' 'era' 'obsessed' 'polls' 'call'
 'polar' 'coaster' 'yeah' 'yeah' 'look' 'still' 'relatively' 'early'
 'election' 'season' 'think' 'well' 'see' 'polls' 'go' 'heres' 'know'
 'end' 'day' 'going' 'close' 'yeah' 'since' 'going' 'close' 'weve' 'gotta'
 'turn' 'people' 'weve' 'gotta' 'help' 'people' 'understand' 'whats'
 'stake' 'think' 'get' 'closer' 'election' 'people' 'recognize' 'end'
 'day' 'binary' 'choice' 'nothing' 'else' 'yeah' 'binary' 'choice'
 'contrast' 'stark' 'consequences' 'stakes' 'view' 'higher' 'think' 'make'
 'case' 'president' 'done' 'impressive' 'yeah' 'scary' 'alternative'
 'believe' 'people' 'georgia' 'going' 'joe' 'biden' 'sent' 'back' 'white'
 'house' 'see' 'polls' 'people' 'often' 'believe' 'joe' 'biden'
 'ineffective' 'part' 'age' 'also' 'idea' 'much' 'gotten' 'done' 'find'
 'youre' 'campaigning' 'get' 'word' 'achievements' 'make' 'joe']",1,1
pod save america,153,"['biden' 'worthy' 'second' 'term' 'well' 'know' 'democrats' 'arent'
 'always' 'good' 'talking' 'weve' 'gotten' 'done' 'think' 'stay' 'really'
 'really' 'focused' 'getting' 'things' 'done' 'facts' 'know' 'think'
 'senator' 'think' 'consider' 'base' 'black' 'un' 'unemployment' 'record'
 'low' 'weve' 'seen' 'increase' 'black' 'wealth' 'since' 'pandemic' 'weve'
 'seen' 'year' 'high' 'opening' 'black' 'businesses' 'weve' 'invested'
 'billion' 'historically' 'black' 'colleges' 'universities' 'say' 'know'
 'neighborhoods' 'move' 'around' 'atlanta' 'joe' 'bidens' 'got' 'receipts'
 'think' 'job' 'continue' 'make' 'case' 'one' 'things' 'ive' 'go' 'talk'
 'rooms' 'across' 'state' 'lately' 'ive' 'asking' 'people' 'somebody'
 'know' 'student' 'debt' 'canceled' 'relieved' 'believe' 'rooms' 'ive'
 'going' 'hands' 'go' 'places' 'much' 'room' 'weve' 'done' 'billion'
 'student' 'debt' 'cancellation' 'counting' 'thats' 'impacted' 'million'
 'americans' 'closes' 'racial' 'wealth' 'gap' 'gives' 'people' 'chance'
 'home' 'dont' 'mortgage' 'mortgage' 'yeah' 'increases' 'likelihood'
 'young' 'entrepreneurial' 'people' 'start' 'small' 'businesses' 'th'
 'government' 'shows' 'lives' 'ordinary' 'people' 'think' 'end' 'day'
 'question' 'whos' 'working' 'whos' 'thinking' 'ordinary' 'hardworking'
 'people' 'joe' 'biden' 'receipts' 'continue' 'make' 'case' 'state'
 'union' 'compare' 'joe' 'biden' 'boxer' 'joe' 'lewis' 'feisty' 'also'
 'hope' 'beats' 'everloving' 'shit' 'nazi' 'listen' 'came' 'fighting'
 'yeah' 'yeah' 'said' 'night' 'came' 'fighting' 'never' 'let' 'think'
 'hell' 'continue' 'november' 'know' 'chastised' 'language' 'ie' 'except'
 'affordable' 'care' 'act' 'passed' 'joe' 'biden' 'famously' 'said' 'big'
 'deal' 'big' 'deal' 'kind' 'wont']",0,1
pod save america,162,"['seen' 'alarmed' 'throw' 'phones' 'away' 'happen' '1h' 'seen'
 'concerning' 'gives' 'pause' 'theres' 'way' 'getting' 'information'
 'last' 'years' 'think' 'important' 'congress' 'act' 'also' 'think'
 'important' 'us' 'act' 'thoughtful' 'way' 'politicians' 'answer'
 'yearold' 'constituents' 'yearold' 'daughter' 'home' 'notwithstanding'
 'think' 'need' 'act' 'thoughtful' 'way' 'know' 'im' 'looking' 'various'
 'proposals' 'theres' 'one' 'way' 'think' 'respond' '1h' 'theres' 'way'
 'point' 'classic' 'balance' 'national' 'security' 'hand' 'values'
 'around' 'freedom' 'expression' 'hand' 'things' 'protected' 'well' 'see'
 'land' '1h' 'alright' 'last' 'question' 'show' 'church' 'theyre'
 'sitting' 'front' 'row' 'hands' 'folded' 'lap' 'donald' 'trump' 'sermon'
 'giving' 'sermon' 'prepared' 'throwing' 'talking' 'directly' 'think'
 'say' 'dont' 'know' 'oh' 'dont' 'know' 'hes' 'big' 'change' 'heart' '1h'
 'something' 'ebenezer' 'baptist' 'church' 'church' 'dr' 'king' 'church'
 'everybodys' 'welcome' 'church' 'think' 'case' 'wouldnt' 'change'
 'sermon' 'heard' 'sunday' 'morning' 'things' 'tend' 'talk' 'im' 'sure'
 'therell' 'plenty' 'others' 'consider' '1h' 'senator' 'reverend'
 'raphael' 'warnock' 'godfearing' 'teen' 'fearing' 'man' 'thank' 'much'
 'time' 'today' 'really' 'appreciate' 'great' '1h' '1h' 'right' 'thanks'
 'senator' 'warnock' 'joining' 'us' 'well' 'another' 'episode' 'guys'
 'wednesday' 'take' 'care' 'wanna' 'get' 'ad' 'free' 'episodes'
 'exclusive' 'content' 'consider' 'joining' 'friends' 'pod' 'subscription'
 'community' 'crooked' 'dot' 'com' 'slash' 'friends' 'youre' 'already'
 'doom' 'scrolling' 'dont' 'forget' 'follow' 'us' 'pod' 'save' 'america'
 'instagram' 'twitter' 'youtube' 'access' 'full' 'episodes' 'bonus'
 'content']",1,0
the daily,30,"['daily' 'past' 'years' 'donald' 'trumps' 'social' 'media' 'company'
 'truth' 'social' 'dismissed' 'money' 'losing' 'boondoggle' 'today'
 'matthew' 'goldstein' 'past' 'dates' 'somehow' 'became' 'publicly'
 'traded' 'company' 'worth' 'billions' 'dollars' 'thursday' 'march' '28th'
 'matthew' 'thank' 'coming' 'thank' 'daily' 'debut' 'yes' 'go' 'matt' 'go'
 'matt' 'go' 'matt' 'matt' 'youre' 'matthew' 'byline' 'byline' 'cause'
 'mother' 'likes' 'using' 'oh' 'first' 'started' 'mom' 'says' 'named'
 'matthew' 'use' 'matthew' 'bi' 'initially' 'use' 'matt' 'caught' 'yeah'
 'literally' 'tale' 'yeah' 'right' 'jewish' 'mother' 'yes' 'yes' 'way'
 'journalism' 'sort' 'starts' 'know' 'yes' 'go' 'journalism' 'begin'
 'though' 'right' 'doctor' 'least' 'use' 'name' 'okay' 'matt' 'wonder'
 'start' 'tell' 'us' 'current' 'market' 'value' 'new' 'publicly' 'traded'
 'company' 'donald' 'trumps' 'social' 'media' 'business' 'okay' 'sit'
 'wednesday' 'wednesday' 'trading' 'right' 'around' 'share' 'work' 'worth'
 'billion' 'thats' 'huge' 'huge' 'think' 'bigger' 'new' 'york' 'times'
 'actually' 'think' 'new' 'york' 'times' 'like' 'around' 'billion'
 'bigger' 'lot' 'companies' 'know' 'crazy' 'think' 'yeah' 'donald'
 'trumps' 'personal' 'stake' 'okay' 'owns' 'million' 'shares' 'roughly'
 'math' 'changes' 'somewhere' 'around' 'billion' 'going' 'sometimes'
 'high' 'even' 'billion' 'thats' 'extraordinary' 'extraordinary' 'cause'
 'believe' 'forbes' 'said' 'last' 'fall' 'worth' 'billion' 'hes' 'doubled'
 'net' 'worth' 'basically' 'last' 'days' 'trump' 'media' 'wow' 'moment'
 'soon' 'right' 'weve' 'talked' 'show' 'trump' 'owes' 'every' 'last'
 'cent' 'cash' 'think' 'estimated' 'million' 'two' 'various' 'courts']",1,0
the daily,31,"['auspicious' 'timing' 'suddenly' 'extra' 'billion' 'life' 'critical'
 'lifeline' 'right' 'course' 'limitations' 'tap' 'money' 'think' 'also'
 'understated' 'huge' 'bragging' 'point' 'right' 'likes' 'go' 'talk'
 'successful' 'businessman' 'planet' 'say' 'look' 'built' 'company'
 'thats' 'worth' 'billion' 'overnight' 'done' 'joe' 'biden' 'done'
 'pretty' 'much' 'almost' 'anyone' 'select' 'rarefied' 'group' 'tech'
 'startups' 'absolutely' 'tell' 'us' 'story' 'company' 'think' 'lot'
 'people' 'candidly' 'dismissed' 'beginning' 'trumps' 'little' 'kind'
 'renegade' 'corner' 'internet' 'somehow' 'became' 'real' 'financial'
 'behemoth' 'way' 'story' 'go' 'back' 'january' 'trump' 'kicked' 'twitter'
 'january' '6th' 'riots' 'capitol' 'twitter' 'right' 'facebook' 'yeah'
 'kicked' 'everything' 'twitter' 'really' 'lived' 'knew' 'right' 'tens'
 'millions' 'followers' 'tens' 'millions' 'trump' 'low' 'point' 'hes'
 'white' 'house' 'hes' 'sort' 'maralago' 'sudden' 'blast' 'past' 'gets'
 'approached' 'two' 'guys' 'contestants' 'old' 'reality' 'show'
 'apprentice' 'names' 'andes' 'laki' 'west' 'moss' 'im' 'dummy' 'know'
 'know' 'hunter' 'theyre' 'particularly' 'notable' 'famous' 'people'
 'dont' 'know' 'word' 'stars' 'show' 'perfectly' 'honest' 'wanna' 'see'
 'mr' 'trump' 'much' 'possible' 'latsky' 'really' 'young' 'guy' 'chose'
 'men' 'dominating' 'women' 'west' 'moss' 'came' 'us' 'sort' 'like'
 'almost' 'like' 'frat' 'boy' 'type' 'character' 'andes' 'fired' 'wes'
 'fired' 'also' 'werent' 'particularly' 'successful' 'go' 'trump'
 'exactly' 'pitch' 'pitches' 'basically' 'forget' 'twitter' 'forget'
 'platforms' 'create' 'platform' 'create' 'social' 'media' 'company'
 'itll' 'great' 'wont' 'censored' 'say' 'whatever' 'want' 'followers'
 'come' 'make']",1,1
the daily,32,"['lot' 'money' 'well' 'huge' 'trumps' 'response' 'well' 'hes' 'intrigued'
 'never' 'really' 'totally' 'commits' 'anything' 'point' 'trump' 'sort'
 'taking' 'backseat' 'hes' 'basically' 'agreeing' 'lend' 'name' 'nothing'
 'else' 'right' 'sign' 'agreement' 'theyre' 'gonna' 'go' 'sort' 'pitch'
 'deal' 'apprentice' 'guys' 'know' 'theyre' 'gonna' 'need' 'lot' 'money'
 'get' 'company' 'ground' 'theyre' 'gonna' 'able' 'turn' 'traditional'
 'wall' 'street' 'sources' 'trump' 'point' 'cut' 'toxic' 'yeah' 'hes'
 'toxic' 'guy' 'solution' 'apprentice' 'guys' 'raise' 'money' 'something'
 'called' 'spac' 'hmm' 'companies' 'come' 'vogue' 'pandemic' 'theyre'
 'basically' 'shell' 'companies' 'go' 'public' 'raise' 'hundreds'
 'million' 'dollars' 'investors' 'essentially' 'sole' 'purpose' 'go'
 'look' 'another' 'company' 'buy' 'basically' 'money' 'bank' 'account'
 'thats' 'sitting' 'transferred' 'private' 'company' 'buy' 'private'
 'company' 'ends' 'merging' 'great' 'deal' 'get' 'tons' 'cash' 'nothing'
 'day' 'advantage' 'deal' 'spac' 'beyond' 'cash' 'private' 'company'
 'becomes' 'public' 'company' 'gives' 'ability' 'sell' 'stock' 'investors'
 'go' 'raise' 'money' 'way' 'merger' 'eventually' 'two' 'companies'
 'coming' 'together' 'company' 'trump' 'gonna' 'ostensibly' 'heading'
 'social' 'media' 'company' 'get' 'everything' 'spac' 'raised' 'investors'
 'cash' 'gonna' 'come' 'flooding' 'company' 'apprentice' 'guy' 'envision'
 'im' 'understanding' 'plan' 'correctly' 'apprentice' 'guys' 'envision'
 'plan' 'go' 'find' 'spac' 'raised' 'bunch' 'money' 'eventually' 'merge'
 'trump' 'social' 'media' 'company' 'envision' 'building' 'marriage'
 'consummated' 'work' 'hopefully' 'lot' 'money' 'basically' 'thats'
 'exactly' 'goal' 'yeah' 'apprentice' 'guys' 'market' 'looking' 'spac'
 'given']",1,0
the daily,33,"['lack' 'really' 'kind' 'business' 'plan' 'dont' 'go' 'like' 'top'
 'flight' 'guys' 'end' 'bottom' 'barrel' 'okay' 'end' 'essentially' 'name'
 'sounding' 'spac' 'called' 'digital' 'world' 'acquisition' 'corporation'
 'digital' 'world' 'ipo' 'september' 'raises' 'million' 'lo' 'behold'
 'like' 'month' 'press' 'release' 'comes' 'late' 'night' 'donald' 'trump'
 'trump' 'media' 'merging' 'digital' 'world' 'acquisition' 'corp'
 'remember' 'people' 'pinging' 'joke' 'people' 'im' 'sure' 'never' 'heard'
 'digital' 'world' 'even' 'people' 'idea' 'trump' 'even' 'social' 'media'
 'company' 'going' 'theyre' 'trying' 'put' 'deal' 'together' 'social'
 'media' 'platform' 'become' 'truth' 'social' 'hasnt' 'even' 'launched'
 'wont' 'months' 'later' 'huh' 'theres' 'trouble' 'right' 'away'
 'securities' 'exchange' 'commission' 'comes' 'announces' 'opened'
 'investigation' 'deal' 'came' 'together' 'looking' 'whether' 'digital'
 'world' 'violated' 'securities' 'laws' 'engaging' 'merger' 'talks'
 'ahead' 'time' 'technically' 'isnt' 'kosher' 'way' 'spacs' 'supposed'
 'work' 'investigation' 'drags' 'going' 'delay' 'everything' 'turning'
 'pretty' 'big' 'mess' 'big' 'mess' 'looks' 'like' 'deals' 'never' 'going'
 'happen' 'finally' 'launched' 'truth' 'social' 'early' 'little' 'bit'
 'joke' 'like' 'sort' 'early' 'version' 'twitter' 'sort' 'clunky' 'clunky'
 'yeah' 'actually' 'think' 'one' 'first' 'people' 'get' 'thought' 'sort'
 'funny' 'cause' 'said' 'new' 'york' 'times' 'actually' 'verified'
 'mazeltov' 'little' 'traffic' 'almost' 'like' 'youd' 'post' 'something'
 'like' 'literally' 'hear' 'quakes' 'trump' 'never' 'posted' 'three'
 'months' 'trump' 'never' 'posted' 'truth' 'social' 'site' 'three'
 'months' 'three' 'months' 'exist' 'right' 'right']",1,0
the daily,34,"['remember' 'writing' 'story' 'like' 'couldnt' 'get' 'answer' 'posting'
 'perhaps' 'cause' 'doubts' 'also' 'wasnt' 'place' 'one' 'mean' 'million'
 'users' 'theres' 'like' 'million' 'dollars' 'advertising' 'truth'
 'social' 'lot' 'equivalent' 'almost' 'late' 'night' 'tv' 'advertising'
 'see' 'losing' 'tons' 'money' 'fairness' 'unusual' 'startup' 'company'
 'lose' 'money' 'clear' 'ever' 'going' 'make' 'money' 'money' 'going'
 'come' 'looking' 'thing' 'even' 'going' 'happen' 'deal' 'trouble'
 'regulators' 'right' 'also' 'companys' 'trouble' 'theres' 'nothing'
 'everyone' 'think' 'part' 'sort' 'counts' 'thing' 'desperate' 'situation'
 'last' 'summer' 'bunch' 'things' 'started' 'go' 'right' 'sudden' 'trump'
 'media' 'really' 'started' 'raise' 'prospects' 'deal' 'actually' 'happen'
 'well' 'right' 'back' 'schwab' 'investing' 'themes' 'easy' 'invest'
 'ideas' 'believe' 'like' 'online' 'music' 'videos' 'artificial'
 'intelligence' 'electric' 'vehicles' 'schwabs' 'research' 'process'
 'uncovers' 'emerging' 'trends' 'technology' 'curates' 'relevant' 'stocks'
 'themes' 'choose' 'themes' 'buy' 'stocks' 'theme' 'customize' 'better'
 'fit' 'investing' 'goals' 'clicks' 'schwab' 'investing' 'themes'
 'intended' 'investment' 'advice' 'recommendation' 'stock' 'investment'
 'strategy' 'learn' 'schwabcomthematic' 'investing' 'name' 'abdi'
 'latifah' 'im' 'east' 'africa' 'correspondent' 'new' 'york' 'times'
 'want' 'work' 'help' 'readers' 'understand' 'whats' 'happening' 'east'
 'africa' 'see' 'plays' 'role' 'bigger' 'picture' 'new' 'york' 'times'
 'subscribers' 'keep' 'journalists' 'reporting' 'across' 'map' 'help'
 'understand' 'issues' 'shaping' 'world' 'like' 'subscribe' 'ny'
 'timescomsubscribe' 'things' 'start' 'turn' 'around' 'real' 'mess'
 'social' 'media' 'company' 'donald' 'trump' 'founded' 'okay' 'single'
 'biggest' 'thing']",1,0
the daily,35,"['last' 'summer' 'sec' 'settles' 'investigation' 'digital' 'world' 'spac'
 'merging' 'basically' 'point' 'sort' 'clears' 'gates' 'start' 'really'
 'move' 'forward' 'merger' 'mm' 'kinda' 'settlement' 'pay' 'million' 'hmm'
 'rewrite' 'disclosures' 'make' 'consistent' 'reveal' 'ev' 'early' 'talks'
 'trump' 'media' 'got' 'thing' 'elon' 'musk' 'buys' 'twitter' 'x' 'one'
 'first' 'things' 'says' 'trump' 'come' 'back' 'mm' 'start' 'posting'
 'want' 'love' 'everyone' 'thinks' 'trumps' 'gonna' 'stays' 'continues'
 'post' 'truth' 'social' 'clear' 'hes' 'sticking' 'platform' 'hmm'
 'anything' 'starts' 'ramping' 'postings' 'true' 'social' 'become'
 'increasingly' 'know' 'way' 'trump' 'bombastic' 'inflammatory'
 'attacking' 'judges' 'cases' 'going' 'prosecutors' 'political'
 'opponents' 'hes' 'increasing' 'frequency' 'key' 'ingredient' 'last'
 'summers' 'turnaround' 'cause' 'clear' 'point' 'trump' 'sticking' 'true'
 'social' 'hes' 'going' 'anywhere' 'hes' 'leaning' 'become' 'platform'
 'shouldnt' 'lose' 'sight' 'may' 'important' 'thing' 'loyalty'
 'shareholders' 'im' 'talking' 'big' 'hedge' 'funds' 'big' 'institutions'
 'wealthy' 'people' 'im' 'talking' 'ordinary' 'trump' 'supporters' 'hmm'
 'many' 'posters' 'true' 'social' 'happen' 'stockholders' 'cash' 'rich'
 'spac' 'thats' 'eventually' 'gonna' 'merge' 'trump' 'media' 'theyre'
 'ones' 'kept' 'thing' 'going' 'degree' 'investors' 'investors' 'many'
 'points' 'spac' 'deal' 'failed' 'really' 'wanna' 'make' 'sure' 'company'
 'succeeds' 'almost' 'like' 'religious' 'kind' 'thing' 'tell' 'one' 'guys'
 'vocal' 'actually' 'sort' 'christian' 'minister' 'good' 'evening' 'dac'
 'stock' 'streaming' 'video' 'show' 'rumble' 'called' 'd' 'wacked' 'live'
 'named' 'shares' 'lord' 'ask' 'name' 'jesus' 'helped' 'executives']",1,0
the daily,36,"['finish' 'strong' 'protect' 'forces' 'try' 'stop' 'merger' 'personal'
 'talk' 'stock' 'merger' 'got' 'following' 'show' 'maralago' 'knock'
 'door' 'like' 'hey' 'president' 'trump' 'wed' 'like' 'come' 'party'
 'little' 'bits' 'company' 'love' 'lets' 'check' 'price' 'one' 'time'
 'head' 'night' 'way' 'trump' 'really' 'owes' 'lot' 'small' 'shareholders'
 'made' 'possible' 'cause' 'wasnt' 'merger' 'hmm' 'talk' 'bought' 'shares'
 'business' 'spac' 'even' 'least' 'successful' 'imperiled' 'talk' 'worth'
 'hardearned' 'money' 'first' 'view' 'building' 'something' 'theyve'
 'believed' 'right' 'wrong' 'whatever' 'may' 'think' 'truth' 'social'
 'free' 'censorship' 'allows' 'trump' 'others' 'say' 'want' 'really'
 'believe' 'founding' 'principles' 'theyre' 'original' 'owners'
 'essentially' 'gonna' 'company' 'theyre' 'helping' 'flourish' 'build'
 'hmm' 'become' 'real' 'personal' 'thing' 'lot' 'think' 'ive' 'ever'
 'seen' 'publicly' 'traded' 'company' 'hmm' 'folks' 'investing' 'spac'
 'anticipating' 'eventually' 'get' 'together' 'truth' 'social' 'said'
 'sustain' 'darkest' 'chapter' 'arent' 'really' 'see' 'highly'
 'profitable' 'business' 'said' 'matt' 'losing' 'money' 'theyre'
 'statement' 'guess' 'measure' 'fervor' 'trump' 'movement' 'represents'
 'buying' 'stock' 'way' 'put' 'money' 'mouth' 'comes' 'maga' 'right'
 'right' 'supporting' 'trump' 'supporting' 'company' 'view' 'critically'
 'important' 'keeping' 'message' 'alive' 'matt' 'think' 'less' 'brings'
 'us' 'week' 'right' 'turnaround' 'youre' 'describing' 'results' 'crazy'
 'takeoff' 'stock' 'price' 'walk' 'us' 'mechanics' 'happened' 'theres'
 'shareholder' 'vote' 'way' 'works' 'digital' 'world' 'shareholders'
 'vote' 'approve' 'merger' 'trump' 'media' 'point' 'foregone' 'conclusion'
 'vote' 'never' 'know' 'whats']",1,0
the daily,37,"['gonna' 'happen' 'though' 'get' 'vote' 'friday' 'overwhelming' 'think'
 'million' 'shares' 'voted' 'favor' 'voted' 'mean' 'dont' 'see'
 'landslide' 'landslide' 'yes' 'like' 'electoral' 'landslide' 'right'
 'deal' 'goes' 'monday' 'deal' 'actually' 'closed' 'first' 'day' 'trading'
 'tuesday' 'week' 'ticker' 'symbol' 'd' 'djt' 'donald' 'trump' 'donald'
 'trump' 'j' 'trump' 'former' 'president' 'donald' 'trumps' 'newly'
 'merged' 'social' 'media' 'company' 'begun' 'trading' 'shares' 'soaring'
 'opens' 'trading' 'around' 'something' 'dollars' 'share' 'million'
 'shares' 'trump' 'media' 'changed' 'hands' 'nine' 'morning' 'actually'
 'halt' 'trading' 'briefly' 'volume' 'level' 'trading' 'charts' 'stock'
 'wow' 'currently' 'take' 'look' 'shares' 'theyre' 'one' 'point' 'reaches'
 'share' 'highest' 'profile' 'spac' 'weve' 'seen' 'quite' 'really' 'id'
 'say' 'ever' 'katie' 'mean' 'end' 'trading' 'tuesday' 'closes' 'around'
 'thats' 'get' 'seven' 'billion' 'valuation' 'company' 'paper' 'gain'
 'billion' 'trump' 'trump' 'quote' 'unquote' 'djt' 'mother' 'meme'
 'stocks' 'stock' 'much' 'today' 'hard' 'disagree' 'wanna' 'make' 'sure'
 'understand' 'company' 'valued' 'highly' 'guess' 'im' 'really' 'getting'
 'actual' 'business' 'case' 'given' 'folks' 'calling' 'describe'
 'fundamentals' 'business' 'measure' 'trump' 'supporting' 'investors'
 'deep' 'affinity' 'basically' 'bubble' 'maybe' 'true' 'financial'
 'justification' 'laid' 'okay' 'go' 'pure' 'fundamentals' 'crazy'
 'company' 'seven' 'billion' 'company' 'million' 'revenues' 'first' 'nine'
 'months' 'last' 'year' 'lost' 'million' 'yeah' 'makings' 'billion'
 'valuation' 'company' 'mean' 'one' 'good' 'thing' 'got' 'going' 'got'
 'million' 'cash' 'merger' 'trump' 'company' 'okay' 'thats' 'good']",1,0
the daily,38,"['use' 'cash' 'go' 'buy' 'something' 'bring' 'people' 'hire' 'influencers'
 'truth' 'social' 'even' 'million' 'downloads' 'truth' 'social' 'mean'
 'twitter' 'like' 'hundreds' 'millions' 'users' 'sorry' 'x' 'hundred'
 'millions' 'right' 'users' 'wheres' 'gonna' 'go' 'kind' 'growth'
 'justify' 'hmm' 'wall' 'street' 'mean' 'know' 'call' 'meme' 'stocks'
 'theyre' 'fantasy' 'stocks' 'take' 'life' 'hmm' 'pandemic' 'gamestop'
 'mc' 'shares' 'run' 'ridiculous' 'levels' 'driven' 'largely' 'retail'
 'investors' 'right' 'right' 'remind' 'people' 'stocks' 'retail'
 'investors' 'buying' 'shares' 'felt' 'like' 'wanted' 'send' 'message'
 'largely' 'antiestablishment' 'message' 'right' 'mad' 'hedge' 'fund'
 'shorted' 'one' 'case' 'remember' 'wanted' 'make' 'point' 'wanted'
 'stick' 'man' 'right' 'also' 'becomes' 'selffulfilling' 'prophecy'
 'becomes' 'mania' 'others' 'sort' 'see' 'get' 'feel' 'like' 'keep'
 'buying' 'never' 'gonna' 'fall' 'never' 'gonna' 'go' 'work' 'eventually'
 'gravity' 'always' 'take' 'hold' 'part' 'im' 'saying' 'trump' 'media'
 'going' 'collapse' 'point' 'something' 'happen' 'trigger' 'stock' 'sell'
 'right' 'whether' 'fragile' 'fragile' 'right' 'sustainable' 'level'
 'happening' 'hard' 'anyone' 'give' 'rational' 'reason' 'thats' 'theres'
 'old' 'thing' 'rational' 'exuberance' 'necessarily' 'unusual' 'unusual'
 'loyal' 'investor' 'base' 'personally' 'driving' 'lot' 'surges' 'stock'
 'im' 'really' 'curious' 'trumps' 'position' 'presidential' 'campaign'
 'factors' 'described' 'feels' 'like' 'irrational' 'exuberance' 'linked'
 'somewhat' 'reality' 'lead' 'candidate' 'polls' 'reelection' 'im'
 'curious' 'investors' 'think' 'link' 'chances' 'becoming' 'president'
 'financial' 'health' 'future' 'promise' 'company' 'definitely' 'think'
 'going' 'barometer' 'sort' 'trump' 'political']",1,0
